"","ID","Angry","Stressed","Anxious","Sad","Happy","Relexed"
"1",1,0.0927044519488455,0.150104251356517,0.163702052023235,0.203431498876886,0.155100115568224,0.238845358899938
"2",2,0.149558701331028,0.12565690587101,0.214312659823771,0.171789045467773,0.115620265293205,0.133064825781189
"3",3,0.0429892244962621,0.173713561318738,0.184577547303683,0.0238969921749659,0.191872000013122,0.206683807031619
"4",4,0.250886395818524,0.0993146172348995,0.162633281358124,0.166215068959686,0.126338628008454,0.118466866465534
"5",5,0.177196733293105,0.288765739329447,0.097680349280333,0.262383273932269,0.238440851854443,0.193315939059258
"6",6,0.174127257437875,0.183873563702111,0.175470191297216,0.24079051867327,0.167085983129388,0.239934209937771
"7",7,0.14538671422034,0.165025476600082,0.236656455617488,0.34994675357466,0.268618163585338,0.0913641837418498
"8",8,NA,NA,NA,NA,NA,NA
"9",9,NA,NA,NA,NA,NA,NA
"10",10,0.0848594125393495,0.122525137249994,0.153128069586418,0.0603270238214664,0.0801022223891558,0.141530055095271
"11",12,0.222454159060326,0.165317194130445,0.174774643187974,0.105186916865854,0.0881355715219288,0.120777515859126
"12",13,0.236182531764959,0.230020234841547,0.316879376547832,0.196816669911817,0.238431436056008,0.144725958088045
"13",14,0.196832666511365,0.113978133762562,0.111451107023717,0.150343083847634,0.111207964805207,0.117473134898957
"14",15,0.0750384064161587,0.148767366002773,0.224388587182628,0.124312836879429,0.245743027033251,0.233433056130185
"15",16,0.184342335124706,0.298784772561237,0.447733911150472,0.167934626135035,0.125403169869906,0.0883038702073365
"16",17,0.124062709339094,0.116475760986975,0.0704296554662098,0.0714355473404922,0.113569321147416,0.101360146562037
"17",18,0.103587000184593,0.278942301583403,0.150559757454546,0.215176878953298,0.302514464501076,0.187090667614421
"18",19,NA,NA,NA,NA,NA,NA
"19",20,0.13186464462786,0.210833610441533,0.209463376114199,0.0950175124669004,0.0968316377346678,0.138884772726703
"20",21,0.14802436769997,0.126349614925352,0.129791649966583,0.18036178947785,0.148903874099019,0.153104374966147
"21",22,0.254125219775882,0.234356088874447,0.140503242615673,0.105183193513694,0.158067421609656,0.177971644573905
"22",23,0.153624969800951,0.301874418157899,0.281673386663757,0.151485072722153,0.187765093318637,0.082503056286816
"23",24,0.0692702589906208,0.0990411654030097,0.129318890456821,0.102494179220297,0.0753502680735644,0.174657329266607
"24",25,0.082573450149654,0.118647559495034,0.118546931361411,0.180969735962277,0.110869735251412,0.195497878235201
"25",26,0.195083038870977,0.278375467740037,0.198100336958216,0.155321419305758,0.272252189026492,0.121285673735262
"26",27,0.257734791304154,0.206318688380476,0.235462347303991,0.276241955520238,0.332862873839481,0.152604606684155
"27",28,0.376226545178511,0.379018654475343,0.320422332831565,0.301080398385746,0.371557104962807,0.342422115616754
"28",29,0.40426128131889,0.178642581974315,0.188729711259385,0.249753141843121,0.273978360223909,0.220875855531131
"29",30,0.222881216051102,0.165975811940957,0.158875384113192,0.16151448584988,0.22671166911808,0.317153815894029
"30",31,0.0918995155468889,0.12416681077123,0.108335939181222,0.085558961821415,0.114094643203653,0.0970377134637537
"31",32,0.112502230579592,0.242725600839098,0.175383610191861,0.0650088363588362,0.114887639200121,0.0952888732456355
"32",33,0.304781248357798,0.223613289445308,0.401819091461906,0.404464769470917,0.384287387098452,0.151586272721911
"33",34,NA,NA,NA,NA,NA,NA
"34",35,0.107459848390307,0.256580069766179,0.277293224953917,0.358660791113215,0.107240792918705,0.183188976522219
"35",36,0.0770446053488792,0.158310507783135,0.123324392478347,0.187662927171011,0.196090023355461,0.136921899331421
"36",37,0.127881195895389,0.136267624381871,0.201227899793486,0.0514344499873638,0.130485318754645,0.2358090381892
"37",38,0.202683657922118,0.224811295516678,0.178174716212064,0.211175246217764,0.0962081885114407,0.211096291473567
"38",40,0.28338185817284,0.188492596043577,0.252137473592053,0.124387793972237,0.14818992404886,0.254655485584681
"39",41,0.197751428883042,0.183492532808606,0.208157771914605,0.185843151126263,0.233387229515472,0.290844227945277
"40",42,NA,NA,NA,NA,NA,NA
"41",43,0.26035793365788,0.191329813533859,0.173207787978174,0.152542550956472,0.0795463855844046,0.106759652757365
"42",44,0.180049901758714,0.12767414119222,0.129746346966468,0.101796656038854,0.0533045266149559,0.0856079154300001
"43",45,0.162617967306078,0.219226497089222,0.188132194359423,0.256267215138147,0.14472898092087,0.100445752743565
"44",46,0.0931778007367629,0.062994078834871,0.209690271840803,0.145666319062611,0.0919886013710249,0.168157954081713
"45",47,0.253991184225203,0.219682475717632,0.151195712539333,0.278989699765604,0.199582473642585,0.176528125557377
"46",48,0.165327260426042,0.117530158908433,0.121091767847192,0.148974529210251,0.218524339844259,0.0774246446480395
"47",49,0.131353993140247,0.160171733498613,0.13770760515917,0.0603767316000179,0.147779502418273,0.145271050669558
"48",50,0.11347411076628,0.144467042169849,0.0893932075617694,0.152448381876047,0.188754169522862,0.259366496199142
"49",51,0.217785838157448,0.172180731467233,0.153200516304936,0.115087246946661,0.186240706922407,0.226345672923241
"50",52,0.0777494279398477,0.0734630886692454,0.0890870806374747,0.119399831707902,0.161343565200928,0.150606260619542
"51",53,NA,NA,NA,NA,NA,NA
"52",54,0.332956553804098,0.124511721746245,0.290700336810779,0.403758639042361,0.223959051686698,0.303411771334091
"53",55,0.231870833585274,0.0926263336121961,0.295979667551357,0.316680026791784,0.134374122061876,0.0811757420001321
"54",56,0.25745065376465,0.193043897917616,0.171088765004287,0.243431684371069,0.188329428768196,0.110929934672272
"55",57,0.15003785463253,0.117765858616678,0.141818441582776,0.118313523278543,0.116111550880774,0.172275668844551
"56",58,0.194074301008691,0.168584143464416,0.214758134923578,0.124329626087732,0.194884315356543,0.09570930655818
"57",59,0.274716138772946,0.188081688745641,0.206332357257958,0.231187550532384,0.164736818290355,0.270529685676346
"58",60,0.192350822702727,0.13912852971028,0.116119445951257,0.0614909618508547,0.185205155646422,0.198932264157517
"59",61,0.268400262236679,0.295113749040646,0.272427299744157,0.189264835400068,0.288144233058834,0.198681639447429
"60",62,0.155679235982653,0.0970248088134132,0.101638508340434,0.0603059550699713,0.12731809405823,0.16383967850596
"61",63,0.178657630231325,0.182223747710363,0.160062451677619,0.164770934952469,0.185094342784302,0.242516671423573
"62",64,0.249826540259879,0.223656940655886,0.152524347346477,0.115553603756636,0.0328121679481674,0.161789679611022
"63",65,0.205339837753666,0.268282666992514,0.21293269548092,0.132115564789796,0.14667929644831,0.192856819574062
"64",66,0.231237698551881,0.15559939908571,0.276963451653913,0.2582544853157,0.0820429921201204,0.234806750589018
"65",67,0.144714227272395,0.202589114905715,0.139203114229933,0.093927295858755,0.119699440491145,0.123081699469954
"66",68,0.086512847483243,0.144926806891864,0.220517403798346,0.0953509169108808,0.17609004413349,0.169694620827106
"67",69,0.0882560790952275,0.0914129995223188,0.0938475634122525,0.197303457411806,0.157658375727722,0.118843461869698
"68",70,0.275415252321368,0.318636443134888,0.159013131173417,0.188473745976134,0.164154428078656,0.189328112464314
"69",71,NA,NA,NA,NA,NA,NA
"70",72,0.14168429356365,0.220142868071455,0.266862788129601,0.198579235694788,0.0823461772216511,0.151696601020797
"71",73,NA,NA,NA,NA,NA,NA
"72",74,NA,NA,NA,NA,NA,NA
"73",75,NA,NA,NA,NA,NA,NA
"74",76,0.118861690879035,0.209185072120342,0.201899139653917,0.268860145712602,0.196790207668012,0.122433400705909
"75",77,0.140892897353352,0.106211876139592,0.172176097899539,0.0828550136543275,0.11167787118214,0.163499220176686
"76",78,NA,NA,NA,NA,NA,NA
"77",79,NA,NA,NA,NA,NA,NA
"78",80,0.0990474918599457,0.343875237728013,0.119735939994087,0.294405601660681,0.191125479630134,0.354885669171609
"79",81,0.269352602520255,0.146214856426196,0.0750737500877876,0.128144008036879,0.0936537658848803,0.0808159664777953
"80",82,0.109061709761387,0.0675414184371523,0.078742598543589,0.13607855627377,0.137864190338881,0.139666348385361
"81",83,0.227739016636432,0.166867645635032,0.216963543727253,0.197141478063349,0.128579338247418,0.155627581546234
"82",84,0.11526777165867,0.56525126220655,0.305786982202858,0.262779973728055,0.122325275134245,0.0759837860737557
"83",85,0.138586022925771,0.147777463379023,0.152437501673281,0.125222513369705,0.101852666337129,0.0762118837105683
"84",86,0.102400555512856,0.148589017004802,0.101232784974206,0.147888592807418,0.126448595096155,0.206945549881794
"85",87,0.258598931168787,0.107268950432667,0.1495618290963,0.265011993508917,0.107199906270528,0.144205143327682
"86",88,0.264909368002041,0.180249047623914,0.16094426241217,0.159115060056381,0.253161024524159,0.183849949167299
"87",89,0.152988323963237,0.220562529296207,0.136674448366941,0.17691440114222,0.124409224503347,0.128556772413208
"88",90,0.286805785116619,0.289862726923577,0.413640304030233,0.212698230926386,0.25083472207347,0.272451945487083
"89",91,NA,NA,NA,NA,NA,NA
"90",92,0.102661444150108,0.0434395210535167,0.106040719572279,0.0520100939097881,0.0567666944666953,0.43975396820519
"91",93,0.14844576486195,0.171785670667931,0.245681313217005,0.133196285962285,0.0957863390694511,0.112614397383324
"92",94,0.123648783983239,0.188855299641096,0.176604192265712,0.143243311778476,0.164874146259262,0.148820192200272
"93",95,0.115797304849651,0.33015851013415,0.380923366018296,0.199335564416432,0.287696509098986,0.308389194321757
"94",96,0.412373773971415,0.31013077437119,0.332331774282191,0.282408775591024,0.302707936158115,0.210948006138101
"95",97,NA,NA,NA,NA,NA,NA
"96",98,0.147912169843556,0.164561847316661,0.211106489790707,0.186809133237682,0.18976389881362,0.381383868033248
"97",99,0.322568900862175,0.212368056214272,0.227805074433163,0.21159210856862,0.165992351535792,0.142366885333267
"98",100,0.0856807879324861,0.0305410013550773,0.145667211255988,0.0896608821084861,0.0995220951107093,0.160220556135391
"99",102,0.252384787481707,0.420091423115329,0.250760567795547,0.151490623074358,0.196386948699613,0.363990539085009
"100",103,0.207672765061341,0.146421738261895,0.176865033260582,0.0956304979697781,0.179913876020058,0.169549496509791
"101",104,NA,NA,NA,NA,NA,NA
"102",105,NA,NA,NA,NA,NA,NA
"103",106,0.150934732281605,0.11590394526779,0.157916300823638,0.159336406105293,0.183886672169694,0.238107327700192
"104",107,NA,NA,NA,NA,NA,NA
"105",108,0.199464730512533,0.350860845283725,0.327088853803317,0.233216361136255,0.243895615201424,0.249580256147637
"106",109,0.204264537927837,0.132098239773082,0.119608681193825,0.0883587355199903,0.074945188240105,0.0800979162791802
"107",110,0.24484010677268,0.179986308172077,0.106265306972424,0.116702448948113,0.141826919062707,0.14852109329342
"108",111,0.0940965346606688,0.188961967073594,0.167929657243534,0.148936638099134,0.179579993395879,0.19364470926558
"109",112,0.434922203075618,0.296130889474914,0.251089593011648,0.360534456421215,0.269083351867098,0.113736896367863
