"","ID","Angry","Sad","Stressed","Relaxed","Happy"
"42",150,0.0592139222255383,0.0293323446878685,0.125840917372406,0.233128998990428,0.0593088407434266
"43",151,0.0569621644366756,0.0375950485504534,0.131570428619701,0.189082370090022,0.131437919729211
"44",152,0.0564117977780033,0.0920647779300564,0.117899990244977,0.169181719277011,0.122662265172863
"45",153,NA,NA,NA,NA,NA
"46",154,0.0312682357426047,0.0373852109679063,0.0369654367698226,0.0864511278997475,0.136429048995235
"47",156,NA,NA,NA,NA,NA
"48",158,0.0236954356383335,0.0190949670731713,0.156389730416137,0.241075607514685,0.153260280564348
"49",159,0.0635805197772178,0.0804861014797215,0.20436097761751,0.160485579974466,0.159204834381247
"50",160,0.0959521467186637,0.139619230790707,0.217381019389491,0.230010073318908,0.167668955961621
"51",161,0.0116133706861561,0.0382530349260665,0.113013023016349,0.113735705790395,0.0349536564839931
"52",162,NA,NA,NA,NA,NA
"53",164,0.0125054801278713,0.167373937607894,0.116794227833809,0.125394492388924,0.148929104409545
"54",165,NA,NA,NA,NA,NA
"55",166,0.0460447932332844,0.0718441055406644,0.132130592963829,0.155878395987274,0.125378274309426
"56",167,NA,NA,NA,NA,NA
"57",168,NA,NA,NA,NA,NA
"58",169,NA,NA,NA,NA,NA
"59",170,NA,NA,NA,NA,NA
"60",172,0.204398523858479,0.120997899412982,0.245901582889424,0.243741768944649,0.229333350545622
"61",173,NA,NA,NA,NA,NA
"62",174,0.0666374833885106,0.113262834717814,0.0737883329180013,0.144523010335395,0.131003990697384
"63",175,NA,NA,NA,NA,NA
"64",176,0.0452666186613102,0.148489337071836,0.149225661611131,0.0799963801232396,0.0542055075285273
"65",177,0.148507501995618,0.139196212971325,0.121359528546357,0.102879283120966,0.15118302387482
"66",180,0.0564572206172493,0.117336994431203,0.121920330053774,0.148749389244679,0.168558992123205
"67",181,0.143153124391979,0.141194665878747,0.258189195764694,0.231500696994417,0.175565854391671
"68",183,0.00788813106056699,0.0119339262747175,0.0107802049859579,0.101007985829597,0.0567459286778219
"69",184,0.0346878891950874,0.122580658597516,0.122744810592984,0.130364073164622,0.09520556294985
"70",186,NA,NA,NA,NA,NA
"71",187,0.117171968460105,0.111427718609399,0.199342354002183,0.226757725271047,0.186512534146933
"72",188,0.1929865992182,0.146442384994077,0.171581421110818,0.314538091423408,0.331660756069428
"73",189,0.0377013822888363,0.0131293688671788,0.212952267231427,0.278547045847444,0.324538208185632
"74",190,NA,NA,NA,NA,NA
"75",191,0.0284068478303251,0.0325851728087024,0.0248846175110921,0.144482132463737,0.119323111988147
"76",192,0.154808148364026,0.151131114706118,0.139450973747759,0.15406560693756,0.126717713010165
"77",193,0.102959581020213,0.128785336170625,0.117115873674977,0.133490046960679,0.181375675749406
"78",194,0.0499081036155752,0.042691758400387,0.0565917694659206,0.0651176330929474,0.081360771591354
"79",195,0.21580379609163,0.134678438970274,0.167214066896027,0.124851245230337,0.133607788079949
"80",196,NA,NA,NA,NA,NA
"81",197,0.148234253301087,0.190003639450266,0.21402017442566,0.272037097292834,0.175618840714364
"82",198,0.107493706543869,0.0899789720797893,0.166422611023679,0.154647360569208,0.155998288437741
"83",200,0.0958320936450282,0.105414806422733,0.125052900036257,0.178834504211622,0.155196450439955
"84",201,0.0438450600763084,0.0490833977414163,0.0523392461646551,0.128554993806542,0.121581927768545
"85",202,0.0760283529772937,0.0268136224473449,0.0455326187547183,0.10752110128094,0.106039179158871
"86",203,0.0201523725027838,0.0571504134027564,0.121895754487058,0.0453706290064556,0.0842041608943219
"87",204,0.030134880342398,0.134105416009397,0.0953931421934859,0.118009899041993,0.163310482902271
"88",205,0.0717538376195117,0.104067584280029,0.12855431536141,0.201596791534597,0.102473941663601
"89",206,NA,NA,NA,NA,NA
"90",207,0.156376289580459,0.175725048694746,0.178015774158252,0.114042180483594,0.156645748471992
"91",208,0.118660991885642,0.112902659976676,0.239617217999932,0.210343164654685,0.0954250760823495
"92",209,0.216921046320572,0.095603898313626,0.176473570164,0.133566053548405,0.184006274948992
"93",210,0.0458576804086391,0.0371003933041797,0.157104754671485,0.107915246978385,0.120473729351552
"94",212,0.0919047498630661,0.0704572577522113,0.103546800556903,0.0875541604323288,0.0795973995211427
"95",213,0.143998630894892,0.150545482939651,0.126031764906916,0.0843678211663389,0.116371704680028
"96",214,0.164256120359221,0.0913934015450437,0.237338751871196,0.198329344086744,0.144365231580946
"97",215,NA,NA,NA,NA,NA
"98",217,0.144394129562747,0.207794067706027,0.177059007789369,0.124768567680103,0.114899561106448
"99",218,0.163928354991845,0.185944936502422,0.223186339017443,0.209534518698501,0.103986870779742
"100",219,0.132631787957137,0.142969568680079,0.147885743602783,0.19718858065794,0.203898368231135
