"","ID","Angry","Depressed","Anxiety","Stressed","Relaxed","Happy"
"1",1,0.157263455554084,0.225553690658838,0.238209565689718,0.155069412981803,0.124110399990239,0.227480105313247
"2",2,NA,NA,NA,NA,NA,NA
"3",3,0.0786626754231575,0.129187128498928,0.132673584468337,0.148929047802727,0.138762893647255,0.143667378576383
"4",4,0.0910030035934472,0.126018868791786,0.14617538366427,0.12870324846707,0.148834907577592,0.164087762813104
"5",5,0.103502609593693,0.116282882469951,0.12790071384508,0.213452058905939,0.336758427609164,0.326514366620126
"6",6,0.122511983468645,0.0594491783272002,0.272810174994125,0.325096266101734,0.149463673278172,0.140929600748679
"7",7,NA,NA,NA,NA,NA,NA
"8",8,NA,NA,NA,NA,NA,NA
"9",9,2.62956092296912e-15,0.00143737772440168,0.00380305592208959,0.0265480855867423,0.27236988907035,0.114253956684501
"10",10,0.233886159912458,0.264915055082787,0.21372633977718,0.192594707697646,0.168483504547427,0.255471997489612
"11",11,0.131025405589693,0.181410771810433,0.12378183074887,0.17382420402618,0.109213810970683,0.0993889652443579
"12",12,0.165830532962903,0.16474682372564,0.116879003283691,0.133210263801864,0.0896597925247332,0.0723306505641575
"13",14,8.13923053294419e-15,2.85810456317949e-28,0.0697634528321015,0.114459098746823,0.201017204616195,0.130962200132149
"14",15,NA,NA,NA,NA,NA,NA
"15",16,NA,NA,NA,NA,NA,NA
"16",17,NA,NA,NA,NA,NA,NA
"17",18,NA,NA,NA,NA,NA,NA
"18",19,NA,NA,NA,NA,NA,NA
"19",20,0.174526161669713,0.147652254326896,0.155248174692629,0.164177533069084,0.10248441710792,0.135231789436916
"20",21,0.149329604783616,0.0769399030664549,0.110308690124656,0.115810002887395,0.13395501900505,0.0959938528765002
"21",22,0.0187888376772686,0.0820543996931943,0.104907286813866,0.165193730050948,0.250644124733068,0.19125369917896
"22",23,0.209196413298031,0.227941913286927,0.182764502222826,0.216830447839002,0.259757481502185,0.157586443538225
"23",24,NA,NA,NA,NA,NA,NA
"24",25,0.0378950334052891,0.00612902579791411,0.122568237347171,0.145999967078626,0.0874228495136807,0.162298105921244
"25",26,0.280485714189748,0.355798128353147,0.208992071501321,0.248553667484177,0.244761971631528,0.195274237306844
"26",27,0.261531028344565,0.241210732908664,0.230370797069559,0.236687209410722,0.349984867566227,0.206707452331348
"27",28,0.155272438480648,0.184189654147778,0.180897610395361,0.222852409935608,0.226654637846241,0.231820467093022
"28",29,0.000378743049098469,0.103134665366918,0.163346688469778,0.144380700827228,0.136415901421859,0.234684046739109
"29",30,0.348172604079423,0.168021516765573,0.183230387714263,0.253288155231839,0.295316370674739,0.261191007095739
"30",31,0.0403458355437742,0.0405132554333309,0.162863959829392,0.233086892318681,0.238393720601427,0.145911242263279
"31",32,0.21263757348329,0.17600471967882,0.138103922589994,0.180135806119738,0.15668171961505,0.218496923064867
"32",33,0.103297597279486,0.0529214198185765,0.134406436489768,0.211893831962613,0.149040433797493,0.145632741721848
"33",34,0.195315068534842,0.189896761383438,0.212995719960852,0.255010566986986,0.214303557890073,0.197806113397181
"34",35,0.113329507472626,0.147372593955146,0.14081022134075,0.104679724505911,0.249453961709281,0.158416681261359
"35",36,0.018723555813127,0.0242099957465003,0.020123491508199,0.0113073370952624,0.00961632391892862,0.00854836680267537
"36",37,0.117182751375205,0.134111151150244,0.202126881653508,0.187024019384842,0.149685188199541,0.0966220720161623
"37",38,0.125434933970472,0.145691084484023,0.137969250349369,0.176677024515493,0.167312359821158,0.0813547289365911
"38",39,0.172134156117963,0.237795619069204,0.140397897242448,0.188845982639515,0.157554499943883,0.146132353933738
"39",40,0.088088485405508,0.226662864433499,0.1160113254622,0.172607137776768,0.105901275815146,0.146509294907165
"40",41,0.0892264116360093,0.154973562785847,0.0661363161909016,0.0981004633686095,0.0918210971988251,0.0321603695191542
"41",42,0.209955911390065,0.0470095069638765,0.197547521374415,0.138732837870326,0.0640406305210635,0.0775377331519823
"42",43,0.20247751745977,0.0536396585168179,0.178432228088512,0.219944609890499,0.186008538770534,0.181209899997809
"43",45,0.0228746198629944,0.143801947908725,0.216637198914538,0.244487932077239,0.275892612122748,0.0916034650337215
"44",46,0.224983175217929,0.11747376935792,0.327849065601501,0.189763565168116,0.197303942095283,0.164032399973896
"45",47,0.199244491534375,0.150772843055336,0.143189171747296,0.250707351958171,0.187981014369957,0.0987437039773545
"46",48,0.307136611663631,0.146192832375121,0.155497451318287,0.131937312158105,0.198964213570234,0.226978138071468
"47",49,0.165292957271615,0.113332735774631,0.158553063863537,0.193951198288342,0.234955804290084,0.199874612007614
"48",50,0.108797058096195,0.0678376267264676,0.216003810402132,0.218627259429269,0.230552576553278,0.173934853207573
