"","ID","Interested","Joy","Sad","Irritated","Worried"
"1",1,0.0721264793836742,0.0833793059734945,0.125725150408595,0.132564772202222,0.101669277171518
"2",2,0.067856249814291,0.105038881441934,0.0947599212999929,0.127192059491426,0.0576395554312254
"3",3,0.144953169083956,0.138462420828642,0.0157273137965013,0.0636205718256005,0.118411000222435
"4",4,0.146941244664771,0.072167905633014,0.096476810135494,0.0714628750195572,0.223118581770019
"5",5,0.107928335159442,0.0901720751995704,0.0984873299632648,0.164459819733873,0.0736391112443451
"6",6,0.102055764192772,0.0765647145462865,0.135441036258687,0.139242580115978,0.112940329921284
"7",7,0.132457815310251,0.10505340315303,0.0343428350455132,0.0915295936051061,0.196491972856529
"8",8,0.0588783257426139,0.0843355054987714,0.0217542954041919,0.0301434693081397,0.0291376931693963
"9",9,0.182100289253448,0.158575793268525,0.0537403591732558,0.0768048091444677,0.154062290750499
"10",10,0.168298164685558,0.131281549517685,0.0433418594592309,0.0297976608934711,0.187340172820767
"11",11,0.0637570441505992,0.040573642024466,0.0326425206308425,0.0472091749781095,0.0501049584364613
"12",12,0.0423350627479244,0.0436090716452515,0.0505079120230321,0.0610843525422164,0.0396614901515314
"13",13,0.12697340755958,0.0887467184437204,0.0500713205405901,0.0695802559629135,0.0480208409834004
"14",14,0.15143458704246,0.0608733444031934,0.0927706717337316,0.135173704439155,0.122609187978339
"15",15,0.0843927061716645,0.082447856105044,0.0802082016777083,0.130765943045245,0.172946781906285
"16",16,0.0981858789477039,0.0664177338322895,0.0188539391380223,0.0378545148899126,0.0260447154359067
"17",17,0.0391454563933108,0.0767207010301098,0.0951551197831238,0.0562476561214084,0.0816087860836648
"18",18,0.0712571323398342,0.138133014970777,0.0429160145014524,0.069982062097479,0.109536797756793
"19",19,0.0933368017513676,0.0894357402155227,0.0860537941200274,0.0650590351195427,0.191327016982151
"20",20,0.111738839966742,0.0889441994255799,0.109453160370955,0.0626772956224103,0.114405403571272
"21",21,0.0997370396568165,0.0818432537945072,0.04629778217897,0.119550479978517,0.0932793270069788
"22",22,0.1458346350035,0.111452087639303,0.141158577271065,0.0852181244937955,0.162706607237382
"23",23,0.0660432697995624,0.0723648810847125,0.0245526484627562,0.0835082673588432,0.0625254198597015
"24",24,0.0720316712407263,0.0922560184356529,0.0740904050652792,0.0774755694637532,0.063562906679437
"25",25,0.0561429404004697,0.0739506266942129,0.0548528285505684,0.109400565340281,0.109997116483441
"26",26,0.106514008321831,0.0948467646661845,0.0515078976030524,0.0605863825765994,0.0537477915084038
"27",27,0.0843449564553675,0.0768527489038792,0.103070063595445,0.070641416688016,0.108199732572193
"28",28,0.108346913471242,0.0536412977620988,0.0615281553951495,0.0965050274119963,0.0592315498731856
"29",29,0.124353723242066,0.145380557513825,0.129391595019821,0.169272646808614,0.124242062773762
"30",30,0.147909880210272,0.185134695707076,0.219659879223271,0.215918978778517,0.217227775490144
"31",31,0.168210231448266,0.0511352920915272,0.16383770622522,0.143362911148068,0.11317130354355
"32",32,0.0577700103815295,0.0416277935370524,0.0567017705392507,0.0567813686325184,0.0616816939455459
"33",33,0.0957037596598855,0.0724611899808266,0.0551495017088999,0.150757739567882,0.253863507807343
"34",34,0.0527542551609768,0.0441509476924647,0.0570557146714143,0.104658019999265,0.0929145232732472
"35",35,0.109974948166719,0.0628255405705249,0.0754814637378416,0.153010057737775,0.170065106090248
"36",36,0.06691793983622,0.0577537297035533,0.149955020893301,0.163173822932219,0.198307844279881
"37",37,0.142658604939468,0.0725762993183152,0.0415748445863363,0.052327444737888,0.0379835546070676
"38",38,0.134697133946564,0.0880029178454206,0.153768177466142,0.0971161362946929,0.127625692839778
"39",39,0.139493202418727,0.198975813066353,0.146478953958607,0.156574507949768,0.190519417931228
"40",40,0.0906316394113657,0.082909646711987,0.0323137381231646,0.0144434944070893,0.0460776486988618
"41",41,0.171378000488931,0.191711936986377,0.118785442603382,0.0531307237644303,0.185581844113904
"42",42,0.180748848618151,0.0680798033179763,0.0190693115926487,0.0733905938203457,0.0420517180345815
"43",43,0.112472862569928,0.0544580499143575,0.0750501000088716,0.158977613684826,0.143888310673254
"44",44,0.0501740004253082,0.0406592358867064,0.100633566438589,0.116774119721276,0.0956185996245843
"45",45,0.0714991290681901,0.0981009893509533,0.101471228851506,0.130630418938776,0.0849198606094085
"46",46,0.0989628356805844,0.118112218182699,0.151797677344197,0.153168144103195,0.118328196223599
"47",47,0.145793920479343,0.117404730904791,0.136696924322663,0.0773070741628918,0.18329073780588
"48",48,0.0773177234104635,0.105072296450424,0.129301351575054,0.206913318989129,0.139405142943171
"49",49,0.0485027714252557,0.0851689693331317,0.121557668575257,0.0449349608520601,0.07852980252035
"50",50,0.236291530201173,0.13510856471218,0.187594848295084,0.229078863285365,0.179296905633577
"51",51,0.086332618520085,0.0793498459708621,0.0644644239301409,0.103668152152406,0.0596653247925277
"52",52,0.148660239367639,0.124775481222503,0.027738763402409,0.0899666746918644,0.041638577350435
"53",53,0.161137295493292,0.105966563889198,0.0940794302635842,0.104799695420561,0.118178324012807
"54",54,0.0730069745293929,0.110569965191465,0.104521649481684,0.115132468947345,0.115264478315713
"55",55,0.0715954071938057,0.0587054389152862,0.107495722383562,0.149062263305806,0.123131917826642
"56",56,0.0553016164381089,0.0699277132266325,0.0392361386773505,0.17992159641878,0.0686372976423248
"57",57,0.0644391797085835,0.0602703542922472,0.0191753375621778,0.103795328953162,0.151480391982956
"58",58,0.167954862606731,0.0846146718882679,0.080246777649376,0.111949405672633,0.185453384574719
"59",59,0.091773457739231,0.104374383147272,0.080823508527388,0.122840712404257,0.0713835857319971
"60",60,0.119764387730594,0.0621921659918136,0.0515075560327253,0.0462438666267306,0.0297241537600825
"61",61,0.0668116005410518,0.0946067698309743,0.0933838066926613,0.0770603542099262,0.0853468768407259
"62",62,0.171991583846896,0.046667552610578,0.0472391296510636,0.08576469683687,0.123676300025708
"63",63,0.14539802771213,0.13320714610742,0.104166494861473,0.151111402520221,0.188304990393935
"64",64,0.0612011237121717,0.0758020242048698,0.113361926100012,0.0712633543456844,0.0945807221467869
"65",65,0.0598933427684728,0.114457878475393,0.0277873487077754,0.116650390392734,0.0611183320901862
"66",66,0.0763204235939768,0.10535626905897,0.0768595228072433,0.0576318478040482,0.11023584537306
"67",67,0.133384905582759,0.147883916113258,0.0787411714749738,0.104124415972491,0.0883789579143262
"68",68,0.199008718423144,0.187386946084984,0.185924560584001,0.267858186272287,0.307147781636736
