"","ID","Angry","Depressed","Sad","Anxious","Relaxed","Happy"
"1",2,NA,NA,NA,NA,NA,NA
"2",3,0.0684276118724544,0.0430861415343727,0.0646444810285017,0.0664621187810773,0.180508006527261,0.0996323521943929
"3",4,0.155363055179709,0.0878727082300855,0.183766902130857,0.153187870075184,0.140321305766526,0.121950771642162
"4",6,0.114659950857789,0.0979360560676101,0.125291482109475,0.0445989361842535,0.196819108326094,0.209625601913093
"5",8,0.00801160337746019,0.00268794272191318,0.0466028914658339,0.00577582854198224,0.131836625961614,0.0973893439644129
"6",9,0.184655973387303,0.0577398898934644,0.202019386327004,0.203316362956965,0.152309248160483,0.108985094643449
"7",10,0.0741436666370685,0.183351940946852,0.085708201156172,0.0230825508469114,0.11409338924853,0.140458671407479
"8",12,0.111138695828003,0.120171834004689,0.0889681602131957,0.118285543280214,0.125776418342478,0.170410947304496
"9",13,NA,NA,NA,NA,NA,NA
"10",20,0.202600028900968,0.139643795221497,0.128382907035718,0.0754030245315922,0.10362166734334,0.110633138728728
"11",23,0.196469671904329,0.141444042342424,0.144013025341055,0.141597433194127,0.207408592339563,0.141088105172257
"12",26,0.0302345436280769,0.143482255456231,0.136881923034114,0.0882664579116378,0.175789979032718,0.089210559181576
"13",28,0.0448073401740217,0.0732364526947427,0.0983010086509113,0.0542995122015539,0.0680236970915764,0.0926085178476266
"14",31,0.0818953818885352,0.0708159406318097,0.180751983381593,0.0425663258211674,0.184431230524133,0.258615052512043
"15",34,0.106843775632909,0.15030609541515,0.0966611563124165,0.0902671336145887,0.220172979564818,0.234970915162956
"16",38,0.18041284109396,0.0824372703167476,0.113237835723995,0.0765624904762909,0.270113144411598,0.244062815985706
"17",39,0.150151183351082,0.0313536473685146,0.0806521376730747,0.0561430769396162,0.190123653682594,0.123952864340648
"18",41,0.110881222372439,0.0973362327928435,0.212461724027188,0.0988138641412736,0.163691608869907,0.203099575052137
"19",43,0.122463425585869,0.149851459243075,0.121838133437078,0.123767441872492,0.2247321802232,0.156442070964117
"20",46,0.188619789743809,0.0421310234867154,0.0705069997625976,0.0401070098278579,0.299835081726204,0.199085360572988
"21",47,0.182706015186296,0.134110933158768,0.147846468450611,0.123620355559071,0.148710182946653,0.178204677452023
"22",48,0.116710723841129,0.000402846881463117,0.0035157896518522,0.0210215460783355,0.200937514459374,0.044011350611351
"23",52,0.0512059093856784,0.054554875959122,0.0428009343824701,0.0475495592391057,0.102908154667525,0.0782362021894258
"24",57,0.111616300995971,0.0917496264804935,0.0838036596425389,0.0844820712593611,0.197646301834633,0.129943589968892
"25",74,0.0857669646047526,0.0331814470298047,0.0192799272664305,0.034584398563475,0.144887814680365,0.108256011545698
"26",82,0.0261157880816636,0.0226091466762272,0.0181875035013126,0.0181371294250417,0.274537764744718,0.104104234471587
"27",84,0.0317019170885369,0.00877993579589928,0.0182786502178728,0.0129892072303678,0.126512471916426,0.0663253800092634
"28",90,0.10792150134379,0.0395256571856146,0.079106385990587,0.101074803815818,0.205741634695366,0.172100342505439
"29",105,0.0913192360960459,0.0442377851278856,0.061003368007905,0.0684775964343163,0.120790638742392,0.115290075904634
"30",107,0.0437371259865016,0.0888865108494613,0.216559521521033,0.18211570577051,0.161506208617301,0.133301737614261
"31",124,0.110075168447006,0.103387402045569,0.187299569051129,0.081829854187966,0.173430762811585,0.182204230491773
"32",125,0.139586000535391,0.149657430388504,0.107629133659906,0.0725386759884869,0.234374032711517,0.196690617051335
"33",128,0.0356639440297832,0.0526454759849077,0.0489493706073847,0.0676462224989359,0.102325734474428,0.158914820278016
"34",154,0.0347042434033425,0.0319105410783601,0.105338452964998,0.0126300723915116,0.0886866440955768,0.060358369643273
"35",162,0.106628776202085,0.107202878095307,0.117053654304198,0.0620354731659715,0.075931598009848,0.102804108427365
"36",172,0.141991779486716,0.0835100520688099,0.107010222609907,0.112022989917663,0.311437769749372,0.211287038063915
"37",173,0.227699995277886,0.176283340045648,0.191748075068874,0.0805466204891925,0.170670906513738,0.087327039738273
"38",181,0.178953706076654,0.0864159700191214,0.146424605052312,0.0747462952310624,0.128060991991604,0.144903971262477
"39",184,0.00273080464107656,0.0420056264462446,0.0453952409145607,0.0785821868943738,0.14750758142802,0.184099527780312
"40",186,0.0442594644480244,0.0320713857742702,0.0327572681785367,0.0430727902158056,0.209984170114206,0.168051897476522
"41",195,0.186058542787655,0.133652094186131,0.148858849627731,0.0897227960863582,0.230568019702163,0.166622004712368
"42",202,0.106921904248701,0.0389061000461912,0.0670522296352738,0.0975717236102631,0.132223069056926,0.174915276556859
"43",236,0.0603049941899974,0.0604501701818248,0.0556809571384934,0.0468397619552556,0.104533110014723,0.0997356825525664
"44",239,NA,NA,NA,NA,NA,NA
"45",258,0.167435421853753,0.146621051926508,0.106130193099248,0.0715190517230421,0.0989239587067301,0.15835645443122
"46",259,0.128464744819347,0.0181799055380843,0.0358345452952891,0.0432167075675958,0.213875759419505,0.0789161161428399
"47",271,0.0958380673660416,0.117376563143379,0.143345612215047,0.044495464751725,0.246302713911398,0.171718211944362
"48",281,0.0923767593360173,0.160623928272512,0.101129272362672,0.160612058733413,0.21480504634797,0.229469550957038
