"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"1",1,0.107515910729736,0.133452529153455,0.0943293013344761,0.205883828923012,0.15977375929508,0.0858248497414699,0.0782766533910596
"2",2,0.0695443942692801,0.103621548962233,0.208783385283311,0.0999322890983576,0.121107191491723,0.276356762206626,0.244261583485073
"3",3,0.116667532890163,0.158978271529198,0.0909064491786055,0.116707702344248,0.101562869092398,0.261277711722498,0.0608615654451512
"4",4,0.0754288394222067,0.164068824695389,0.0895381238252768,0.0635679413251586,0.0553071356429851,0.179453850945923,0.0935439377173642
"5",5,0.17947302621126,0.194394000531027,0.0404298499476767,0.208265980638704,0.192149177336792,0.189955375937369,0.190614833581854
"6",6,0.111681464153305,0.336495950663156,0.10407940515845,0.177047144204937,0.287496961693946,0.332942632539552,0.346693935240846
"7",7,0.200166551906271,0.213292930350195,0.209442502646684,0.105693282544288,0.243362914181348,0.330664944728765,0.403057330523252
"8",8,0.0488700973269893,0.138819559660848,0.00187627122624222,0.079832803066815,0.109736175326731,0.152877044306679,0.131509925433628
"9",9,0.0933439175350093,0.0602552315953965,0.0372694407197224,0.0942388034388887,0.0398356292389255,0.0566883804064165,0.0424986577246894
"10",10,0.139934222583817,0.105944415429652,0.221050848896813,0.210136827455156,0.187410417147782,0.189766896245237,0.12482669603447
"11",11,0.0360487120907635,0.165812046897872,0.0742905134567497,0.0697967360329026,0.0757821089345063,0.174147021770985,0.0718227123266755
"12",12,0.0762799679601474,0.160950313497935,0.133745420093174,0.139931243412609,0.0647087176107763,0.129514215274156,0.0494823515569033
"13",13,0.102280464931804,0.0938000959168565,0.194557264298089,0.142166013039361,0.144641854894976,0.17442428915842,0.156891556288849
"14",14,0.13809594128641,0.126355121834359,0.126606728449069,0.0436764985239337,0.059884170640202,0.0914729282501289,0.103039872985863
"15",15,0.0710348605289931,0.269522405379444,0.120241320787604,0.146464240685336,0.150149321464295,0.172757689774634,0.112072082710035
"16",16,0.0217148535980269,0.108583819045023,0.0461601515332007,0.0847264714962095,0.163468626572536,0.199999180620122,0.129378976627604
"17",17,0.25886211347341,0.312511849921847,0.0421059311372256,0.227055190921524,0.20580298507828,0.326688046975599,0.176550299139173
"18",18,0.0354105327432321,0.0773840352190228,0.0748070000320932,0.136253027512171,0.105246228597469,0.113004630675436,0.0913553075366325
"19",19,0.407988546307346,0.350123808837386,0.314991574058758,0.330012462343037,0.409920363556397,0.395644899883268,0.351313443466834
"20",20,0.2512750325337,0.168100761914429,0.294881671789491,0.231017065116084,0.199599304918054,0.169761996100529,0.15860311467914
"21",21,0.188375645270307,0.311529513491595,0.408144921185017,0.185936696420006,0.183704486588678,0.125637793309472,0.153953991402539
"22",22,0.0736897912180904,0.0618756752478701,0.0571099255480359,0.0586384522191643,0.156373054856946,0.112445800087205,0.125090857528244
"23",23,0.113760270511777,0.0813385061392966,0.0690863209732163,0.0918699391917384,0.0732115162551253,0.284907849105339,0.0592808459623478
"24",24,0.205895094539913,0.186629844057503,0.115868503991901,0.133840781826626,0.156638558682736,0.251537956875945,0.189568981201082
"25",25,0.133074337721194,0.118869229144124,0.153498019776423,0.109374124954317,0.149301741783899,0.133225688232245,0.150037422183601
"26",26,NA,NA,NA,NA,NA,NA,NA
"27",27,0.0582472892537816,0.0456201077537677,0.0594930304990183,0.0642399505335299,0.0482968347830396,0.0624404427501373,0.0678414361024619
"28",28,0.0320148096258812,0.19705997213456,0.132892212072076,0.0749253773999424,0.187080473606676,0.279426485597822,0.164028585289559
"29",29,0.199407201670916,0.316531133584771,0.478135838756869,0.343430390598543,0.241067561203373,0.301364813709718,0.323201093346097
