"","ID","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"1",100,0.0235812378422984,0.0269733743327291,0.128284723205392,0.00138393283015641,0.0977629466831008,0.0800313519278332,0.144304500455919,0.250719116392557,0.258191862162669,0.265204574860812
"2",101,0.111659815801559,0.0604604140394969,0.139563482452491,0.095523291650523,0.151951728368644,0.103503963181284,0.0877915165834523,0.12020294702406,0.101276003001457,0.0816003159534965
"3",102,0.211166152686788,0.195784387309393,0.180974692887342,0.156703152559591,0.163171259096585,0.238465351163074,0.0411420524469778,0.0553465641757527,0.078451910946345,0.218854301949365
"4",103,0.00413461821647473,0.0042101596965277,0.0373587185175224,0.00328010290300038,0.0126816356774978,0.0392484598493197,0.064115406507412,0.052798064741792,0.0707855855692169,0.0948238536403668
"5",105,0.186992825278338,0.213502840142097,0.232573335233601,0.303256297794945,0.247666650781895,0.19016661704411,0.1436771531194,0.17305115610611,0.169143378338264,0.166622839177066
"6",106,0.0926954786237879,0.123282061909179,0.109632614821726,0.117467705738404,0.0851739602090032,0.115088790394123,0.0649404370436864,0.154632550431673,0.135466734410747,0.154854735574458
"7",108,0.0663681189689029,0.0333934709408149,0.10551608522659,0.0443524254367196,0.0637963968557781,0.0368793398141559,0.115968877540374,0.107918960271828,0.117190070768538,0.112280938155356
"8",109,0.0406981877982668,0.0257773365832914,0.0583162658861609,0.157851999612342,0.0173893144062802,0.0237976139600872,0.0215627891722828,0.0285808037950803,0.0214781016203858,0.0178957797621884
"9",110,0.0441291706923018,0.0283738370514888,0.0391941240976574,0.031224582548726,0.0252742588354175,0.0249882456837015,0.0641309178553751,0.0537047329338047,0.043629747496261,0.0462073152878055
"10",111,0.0530113897338885,0.0525709890435181,0.113732038055127,0.0384132008196564,0.0362313722197599,0.0353424138277401,0.0473928532801746,0.038982483182968,0.0821659005990071,0.0695602794281491
"11",112,0.000162619419283077,4.48328435399098e-06,3.84878508435028e-11,0.0906194354996343,2.00835137688262e-06,0.000595927929797265,0.0583610591825604,0.146292893694889,0.135373372311627,0.0801876996693943
"12",113,0.186267613792652,0.151196148878745,0.15928437025831,0.167072601491023,0.181799615629335,0.175988830940519,0.148748825523461,0.134140679750861,0.207187851817294,0.182931462240485
"13",114,0.068505953806075,0.0566786479680487,0.156755496776076,0.0316518484085368,0.0242806350869768,0.0493814964169544,0.129250261341304,0.107591717659898,0.111743256266278,0.138400164546039
"14",115,0.0159849723564233,0.0166547822124489,0.019037156642731,0.0252884217724135,0.0188255818592355,0.0178483327542705,0.0216597430683163,0.0337541886977547,0.0188747491095485,0.019507208755253
"15",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",117,4.45663562911053e-06,1.20583529554617e-05,0.00243794570919049,0.000906899190871669,1.17102560850145e-13,0.00027116416233064,0.15649128805578,0.119080973238125,0.0858119450600201,0.294483705069772
"17",118,0.0162284458198157,0.00521684755124145,0.0180084459178729,0.00665244735172376,0.0661983364402384,0.0670845453728771,0.044678540352611,0.0773312150065189,0.048943861120581,0.0694484127311077
