"","ID","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"60",69,0.0682918932492661,0.237698216240408,0.17038160060966,0.106321609173407,0.150261657114211,0.182267660032715,0.00975036900724907,0.212911705774802,0.044278447594207,0.112087055341216
"61",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",71,0.0330262410010025,0.105994344742995,0.0751474642098474,0.0856062982002958,0.0613879925158908,0.045706723503313,0.0603270136115417,0.070750868567311,0.017543667324728,0.121542489367612
"63",72,0.0833504673615745,0.0245256755390918,0.0116890960323602,0.0108379550829074,0.00516015359541295,0.0303810448043781,0.031501422131047,0.0390561981642232,0.0594525805066987,0.124813824431094
"64",73,0.053121931037799,0.139591580130202,0.217589283942843,0.176998180862751,0.172172246105666,0.240586807202448,0.0903291544199872,0.327689545418904,0.023674758384076,0.228223494036462
"65",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",79,0.0185320031295536,0.129194411342116,0.150757064481634,0.100886453564298,0.116163463178593,0.114112956774972,0.132260463169443,0.0480646202050418,0.088692370694543,0.173079948694402
"70",80,0.0872171740271655,0.314078794900052,0.242234950889524,0.210083077755844,0.210581983076686,0.219313631704478,2.67625908016082e-06,0.18652868899565,0.117884636293935,0.105705852281458
"71",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",83,0.462049892949569,0.336548155541311,0.364009184094443,0.221424398036051,0.17964827063488,0.28222659024536,0.29869850132773,0.306432199764014,0.441166197591763,0.486120193198294
"73",84,0.171992525859024,0.137442291521923,0.15665887246792,0.218015965433928,0.186637950565099,0.149867276318975,0.254328159289371,0.164906686812037,0.210420241356269,0.192135878621788
"74",85,0.146330255857162,0.0148451178463465,0.00863800040220838,0.0718225468636203,0.0304971844143031,0.00575018815134377,0.0245243119927115,0.00137972400700108,0.0624908410175593,0.0366633688704685
"75",86,0.304054628680602,0.237217354687519,0.291565833478158,0.32419041571117,0.200509006371807,0.263822780327657,0.272440699362235,0.277031931145042,0.30472336625483,0.316397042821703
"76",87,0.191551129280294,0.120565937840269,0.0674854414590723,0.226272188290746,0.100166382060323,0.0967014836008086,0.0810810917187606,0.132397623902334,0.264857029952195,0.325035824349777
"77",88,0.15698226990279,0.0999189753813046,0.0847246654056121,0.140777256304861,0.106852093157916,0.144130560677233,0.104967698910172,0.135288295387979,0.178117595272925,0.23795783129321
"78",89,0.416522254637322,0.396270085784432,0.280785799425949,0.140735725915239,0.368867606288129,0.365696570130677,0.395547048519858,0.197660225098067,0.307576450535433,0.423827979034662
"79",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",94,0.066561577439297,0.0838745928775327,0.20710018500969,0.332691161896233,0.0482192894601151,0.163162707600059,0.280431771685642,0.120964580195625,0.0315915301244701,0.354343214177876
"82",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",96,0.00521322380074567,0.00528832813830146,0.0113774954941442,0.0152437109198871,0.00928147664903207,0.0353724405841742,0.00323357734488433,0.00253651820718295,0.00481369006198048,0.000634294336565983
"84",97,0.160634437627612,0.203366552487687,0.141478808540942,0.150951457710171,0.189643690027774,0.202009429247832,0.170669939229984,0.144345926669852,0.133777282052868,0.171358582994056
"85",98,0.202647594966217,0.274082236114509,0.168916074600245,0.106605467418286,0.170296971478025,0.361486413129829,0.1180702934415,0.165085752925498,0.110873627066828,0.170795704996925
"86",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",100,0.153238094291681,0.173513419868263,0.140936429572533,0.0642513542235767,0.062179569880049,0.153820322831655,0.148235730165468,0.151163966011287,0.0517639703246737,0.06800150668327
"88",101,0.188427654403123,0.17099815274265,0.159543566160067,0.185696175512213,0.125653579334401,0.127211961689186,0.230950910098389,0.180627276225673,0.217750595145116,0.165245029489596
"89",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",106,0.116722688809117,0.156107219051059,0.112646945122305,0.121240099701678,0.111527866844442,0.150208741647361,0.00532736697276572,0.160747547541108,0.0985089437045959,0.22708364847323
"94",107,0.138760050947221,0.211566574335604,0.237410195515866,0.193663208273586,0.231531913663554,0.200877978952416,0.0572140076328985,0.18273709468922,0.129336892102767,0.130063566026156
"95",108,0.152118534008665,0.198425693390973,0.141251381955399,0.203311798630171,0.097944059063589,0.191787864480338,0.0752474011622075,0.175910469768931,0.127988552463185,0.152310841908605
"96",109,0.212614329218443,0.230701877001055,0.150348489008378,0.174098898362854,0.14957406306561,0.118538801148261,0.213107493281133,0.1357939713892,0.163003659909684,0.16174692810497
