"","ID","nstate"
"1",1,5
"2",2,2
"3",3,2
"4",4,NA
"5",5,NA
"6",6,3
"7",7,4
"8",8,4
"9",9,2
"10",10,4
"11",11,5
"12",12,4
"13",13,2
"14",14,5
"15",15,5
"16",16,3
"17",17,3
"18",18,4
"19",19,4
"20",20,2
"21",21,5
"22",22,3
"23",23,NA
"24",24,5
"25",25,NA
"26",26,NA
"27",27,NA
"28",28,3
"29",29,2
"30",30,4
"31",31,3
"32",32,2
"33",33,5
"34",34,3
"35",35,3
"36",36,3
"37",37,4
"38",38,3
"39",39,NA
"40",40,4
"41",41,4
"42",42,3
"43",43,4
"44",44,2
"45",45,5
"46",46,3
"47",47,NA
"48",48,5
"49",49,5
"50",50,2
"51",51,4
"52",52,5
"53",53,2
"54",54,NA
"55",55,3
"56",56,4
"57",57,4
"58",58,4
"59",59,3
"60",60,3
"61",61,3
"62",62,5
"63",63,4
"64",64,4
"65",65,5
"66",66,2
"67",67,3
"68",68,NA
"69",69,NA
"70",70,2
