"","ID","nstate"
"1",27953,3
"2",27954,4
"3",27955,NA
"4",27956,NA
"5",27957,4
"6",27958,NA
"7",27959,NA
"8",27966,2
"9",27972,3
"10",27984,3
"11",27985,NA
"12",27987,3
"13",27994,4
"14",27995,NA
"15",27999,2
"16",28004,3
"17",28010,NA
"18",28012,2
"19",28039,4
"20",28063,2
"21",28065,NA
"22",28081,NA
"23",28085,NA
"24",28092,5
"25",28097,4
"26",28116,3
"27",28118,3
"28",28119,NA
"29",28120,3
"30",28122,NA
"31",28127,NA
"32",28147,NA
"33",28150,NA
"34",28151,2
"35",28153,2
"36",28160,2
"37",28166,5
"38",28171,NA
"39",28174,NA
"40",28187,NA
"41",28188,2
"42",28195,4
"43",28197,NA
"44",28199,3
"45",28233,NA
"46",28236,2
"47",28336,2
"48",28425,NA
"49",28427,NA
"50",28432,NA
"51",28447,NA
"52",28448,NA
"53",28492,4
"54",28496,3
"55",28546,3
"56",28695,NA
"57",28697,NA
"58",28729,NA
"59",28734,5
"60",28747,NA
"61",28748,2
"62",28749,3
"63",28750,NA
"64",28753,NA
"65",28759,5
"66",28763,NA
"67",28766,NA
"68",28771,NA
"69",28778,NA
"70",28779,NA
"71",28783,2
"72",28784,NA
"73",28787,NA
"74",28842,3
"75",28937,2
"76",28959,NA
"77",28963,4
"78",28964,3
"79",28967,NA
"80",28979,NA
"81",28993,4
"82",28997,3
"83",29151,NA
"84",29154,5
"85",29155,NA
"86",29157,NA
"87",29159,2
"88",29162,3
"89",29163,2
"90",29164,2
"91",29165,3
"92",29166,NA
"93",29167,NA
"94",29174,4
"95",29176,3
"96",29189,3
"97",29190,3
"98",29196,NA
"99",29335,3
"100",39458,3
"101",39812,NA
"102",39813,2
"103",40020,NA
"104",40021,3
"105",40022,4
"106",40023,4
"107",40024,2
"108",40041,4
"109",40044,3
"110",40116,NA
"111",40263,NA
"112",40359,2
"113",40612,NA
"114",40615,NA
"115",40616,4
"116",40638,3
"117",40641,2
"118",40645,3
"119",40807,5
"120",40973,5
"121",42356,2
"122",42360,4
"123",42391,3
"124",42415,NA
"125",42416,4
"126",42417,NA
"127",42418,NA
"128",42420,NA
"129",42429,4
"130",42430,NA
"131",42454,NA
"132",42461,2
"133",42469,3
"134",42591,2
"135",42720,3
"136",42721,NA
"137",42785,NA
"138",42907,2
