"","ID","nstate"
"1",1,5
"2",3,4
"3",4,5
"4",5,5
"5",7,2
"6",8,2
"7",11,3
"8",12,5
"9",13,5
"10",14,5
"11",15,4
"12",16,5
"13",18,4
"14",20,3
"15",21,5
"16",22,NA
"17",23,4
"18",24,2
"19",25,3
"20",27,4
"21",28,5
"22",29,3
"23",30,5
"24",31,5
"25",32,3
"26",33,2
"27",34,5
"28",35,NA
"29",36,4
"30",37,2
"31",38,3
"32",40,5
"33",43,5
"34",44,4
"35",45,3
"36",46,4
"37",47,3
"38",48,2
"39",51,5
"40",52,5
"41",53,3
"42",54,5
"43",55,2
"44",56,4
"45",58,3
"46",59,3
"47",60,4
"48",62,4
"49",63,5
"50",64,5
"51",65,5
"52",66,4
"53",67,4
"54",68,4
"55",69,NA
"56",70,4
"57",71,5
"58",72,4
"59",73,4
"60",74,5
"61",75,2
"62",76,NA
"63",77,2
"64",78,5
"65",79,3
"66",80,5
"67",81,3
"68",82,3
"69",83,4
"70",84,3
"71",85,4
"72",86,5
"73",87,5
"74",88,5
"75",89,5
"76",90,3
"77",91,4
"78",92,5
"79",93,5
"80",94,3
"81",95,5
"82",96,3
"83",97,3
"84",99,3
"85",100,3
"86",102,3
"87",103,4
"88",104,3
"89",105,4
"90",106,2
"91",108,NA
"92",109,3
"93",110,3
"94",111,NA
"95",112,4
"96",113,4
"97",114,4
"98",115,3
"99",116,2
"100",117,NA
"101",118,5
"102",119,5
"103",120,5
"104",121,3
"105",122,3
"106",123,5
"107",124,2
"108",125,3
"109",126,4
"110",127,5
"111",129,5
"112",130,4
"113",131,4
