"","ID","nstate"
"1",2,NA
"2",3,4
"3",4,5
"4",6,4
"5",8,4
"6",9,4
"7",10,4
"8",12,3
"9",13,NA
"10",20,5
"11",23,4
"12",26,5
"13",28,3
"14",31,4
"15",34,4
"16",38,5
"17",39,5
"18",41,4
"19",43,4
"20",46,5
"21",47,3
"22",48,4
"23",52,5
"24",57,4
"25",74,5
"26",82,5
"27",84,4
"28",90,5
"29",105,5
"30",107,5
"31",124,4
"32",125,3
"33",128,4
"34",154,3
"35",162,3
"36",172,4
"37",173,5
"38",181,4
"39",184,3
"40",186,4
"41",195,3
"42",202,4
"43",236,5
"44",239,NA
"45",258,5
"46",259,2
"47",271,3
"48",281,3
"49",288,5
"50",300,5
"51",306,4
"52",323,5
"53",332,4
"54",352,3
"55",359,3
"56",364,4
"57",367,4
"58",370,4
"59",376,5
"60",379,2
"61",392,3
"62",394,4
"63",398,4
"64",405,5
"65",407,4
"66",426,5
"67",430,NA
"68",435,5
"69",447,3
"70",449,4
"71",451,5
"72",454,5
"73",461,4
"74",465,NA
"75",466,2
"76",497,4
"77",499,4
"78",500,3
"79",504,5
"80",512,4
"81",518,4
"82",520,5
"83",524,5
"84",526,4
"85",527,5
"86",529,3
"87",531,3
"88",536,4
"89",543,3
"90",556,4
"91",559,5
"92",560,5
"93",568,3
"94",587,4
"95",603,4
