"","ID","nstate"
"1",1,2
"2",2,2
"3",3,2
"4",4,3
"5",5,3
"6",6,2
"7",7,3
"8",8,NA
"9",9,NA
"10",10,2
"11",12,2
"12",13,2
"13",14,2
"14",15,2
"15",16,3
"16",17,3
"17",18,2
"18",19,NA
"19",20,2
"20",21,2
"21",22,3
"22",23,2
"23",24,2
"24",25,3
"25",26,3
"26",27,4
"27",28,3
"28",29,3
"29",30,3
"30",31,3
"31",32,5
"32",33,2
"33",34,NA
"34",35,2
"35",36,3
"36",37,4
"37",38,3
"38",40,3
"39",41,2
"40",42,NA
"41",43,3
"42",44,2
"43",45,2
"44",46,4
"45",47,2
"46",48,3
"47",49,2
"48",50,2
"49",51,3
"50",52,2
"51",53,NA
"52",54,3
"53",55,2
"54",56,3
"55",57,2
"56",58,2
"57",59,2
"58",60,2
"59",61,2
"60",62,3
"61",63,3
"62",64,2
"63",65,2
"64",66,2
"65",67,2
"66",68,3
"67",69,3
"68",70,3
"69",71,NA
"70",72,2
"71",73,NA
"72",74,NA
"73",75,NA
"74",76,3
"75",77,3
"76",78,NA
"77",79,NA
"78",80,3
"79",81,3
"80",82,2
"81",83,2
"82",84,4
"83",85,2
"84",86,3
"85",87,3
"86",88,5
"87",89,3
"88",90,2
"89",91,NA
"90",92,3
"91",93,3
"92",94,2
"93",95,2
"94",96,2
"95",97,NA
"96",98,3
"97",99,3
"98",100,3
"99",102,4
"100",103,2
"101",104,NA
"102",105,NA
"103",106,3
"104",107,NA
"105",108,3
"106",109,2
"107",110,2
"108",111,2
"109",112,3
