"","ID","nstate"
"1",100,3
"2",101,4
"3",102,5
"4",103,5
"5",105,5
"6",106,4
"7",108,4
"8",109,5
"9",110,5
"10",111,5
"11",112,5
"12",113,5
"13",114,4
"14",115,5
"15",116,NA
"16",117,4
"17",118,4
"18",119,5
"19",120,4
"20",121,4
"21",122,5
"22",123,5
"23",124,4
"24",125,5
"25",126,5
"26",127,4
"27",128,5
"28",129,5
"29",130,3
"30",131,4
"31",132,5
"32",133,5
"33",135,5
"34",136,3
"35",138,5
"36",139,3
"37",140,4
"38",141,3
"39",142,4
"40",180,5
"41",200,4
"42",201,5
"43",202,5
"44",203,5
"45",204,4
"46",205,5
"47",206,4
"48",207,2
"49",208,5
"50",209,3
"51",210,3
"52",211,4
"53",212,2
"54",213,2
"55",214,2
"56",215,5
"57",216,5
"58",217,5
"59",218,4
"60",219,3
"61",220,4
"62",221,5
"63",222,5
"64",223,5
"65",224,5
"66",225,5
"67",226,NA
"68",227,NA
"69",228,5
"70",229,5
"71",230,4
"72",231,5
"73",232,5
"74",233,4
"75",234,3
"76",235,5
"77",236,5
"78",237,5
"79",238,5
"80",240,5
"81",242,4
"82",243,5
"83",244,5
"84",245,3
"85",246,4
"86",247,5
"87",248,3
"88",249,5
"89",250,5
"90",251,5
"91",252,5
"92",253,4
"93",254,5
"94",255,5
"95",256,4
"96",257,5
"97",258,5
"98",259,5
"99",260,5
"100",261,4
"101",263,5
